X,Y,Z
-6.080569779137664,-7.465337644828158,-101.18524287996742
-4.955785627451499,-8.235964992980271,-102.67489763063259
-3.785724324730839,-9.031963721230147,-104.16384587031983
-2.56996322901201,-9.853341892037527,-105.64962422150137
-1.3081493475118489,-10.700066464993867,-107.12974811561716
0.0,-11.572063452086748,-108.60171746286879
1.3546967982712934,-12.469218202160551,-110.0630220174587
2.7560822126644005,-13.391375800960473,-111.51114642129086
4.204226702343324,-14.338341573409547,-112.94357491511639
5.699130348558697,-15.309881675224904,-114.35779571134118
7.240723376373078,-16.305723761583177,-115.75130502717863
8.828866848823596,-17.32555772125906,-117.12161078054997
10.46335351342001,-18.36903646544464,-118.46623595411342
12.14390878195961,-19.43577676128011,-119.78272163510498
13.87019182585083,-20.525360100961112,-121.06862974033528
15.641796770417983,-21.637333598108455,-122.32154543677056
17.458253972973875,-22.771210903877854,-123.53907926870146
19.319031370749308,-23.926473136029582,-124.71886900261752
21.2235358860393,-25.10256981486648,-125.85858120063165
23.17111487712985,-26.298919800567358,-126.95591253267794
25.161057624698937,-27.51491222699263,-128.00859083679526
27.192596844416745,-28.74990742751018,-129.01437593564327
29.264910217402033,-30.00323784878399,-129.97106021601712
31.377121931008144,-31.274208948780284,-130.87646897654653
33.52830422311714,-32.562100075479165,-131.72846054702268
35.717478923701776,-33.86616532292827,-132.52492618088135
37.94361898787703,-35.18563436134212,-133.26378972030378
40.205650014998206,-36.519713237931015,-133.94300703116366
42.50245174857186,-37.867585145037275,-134.56056520264437
44.83285955182215,-39.22841115195663,-135.11448150374673
47.19566585369518,-40.6013308965268,-135.60280208608515
49.58962155987827,-41.985463232161294,-136.02360041928156
52.013437423051435,-43.37990682548878,-136.37497544187175
54.46578536605566,-44.78374069910827,-136.65504940687035
56.94529975094446,-46.19602471317485,-136.86196539693236
59.450578585948136,-47.61579997856212,-136.99388447930176
61.98018466120209,-49.04208919318447,-137.04898246535294
64.53264660261952,-50.473896891661816,-137.02544623336667
67.10645983148328,-51.910209596834015,-136.9214695660836
69.70008741511664,-53.349995859621124,-136.73524844634815
72.31196079128996,-54.79220617131358,-136.46497574455074
74.94048034572265,-56.23577272947382,-136.10883522030963
77.58401581801154,-57.67960903512941,-135.66499474753144
80.240906506388,-59.12260929470007,-135.13159865621458
82.90946123566106,-60.56364759495159,-134.50675906553738
85.58795804525992,-62.00157681298738,-133.78854606021358
88.27464354509037,-63.43522721558819,-132.97497653490646
-10.538877345295226,-6.084623672262662,-98.10194213085555
-9.547597733027242,-6.794607117465346,-99.59260712432881
-8.512629493663592,-7.529647776432903,-101.08933766226042
-7.433342143192128,-8.289852179886385,-102.58978123091205
-6.30917041403884,-9.075286403849175,-104.09154708230565
-5.139615842449503,-9.88597583200888,-105.5922124496825
-3.9242480287239996,-10.721905078832147,-107.0893285512557
-2.662705586352427,-11.583018060735183,-108.5804263466202
-1.3546967982712934,-12.469218202160551,-110.0630220174587
0.0,-13.380368763260398,-111.53462215098736
1.4015362896108157,-14.316293275993734,-112.99272861080924
2.849993468824768,-15.276776075767824,-114.43484308540094
4.345383163442255,-16.261562916248383,-115.85847130931106
5.88764772632682,-17.270361655586917,-117.26112695627586
7.476660905806848,-18.302843003030837,-118.64033520687333
9.112228663600579,-19.3586413156571,-119.99363599606296
10.794090123958894,-20.437355435772524,-121.318586948039
12.521918636886891,-21.53854956033194,-122.61276600731476
14.29532293953601,-22.661754134511515,-123.8737737758973
16.113848401121373,-23.806466762330206,-125.0992355668823
17.97697833796925,-24.972153127914478,-126.28680318483416
19.88413538651998,-26.15824792164977,-127.43415644298939
21.83468292326847,-27.364155766040255,-128.53900442666645
